date,AUD,JPY,USD
2008-07-24 16:00:00,0.021031,0.000105,0.008232
2008-07-25 16:00:00,0.021202,0.000158,0.008050
2008-07-27 16:00:00,0.021131,0.000073,0.008202
2008-07-28 16:00:00,0.021099,0.000089,0.008281
2008-07-29 16:00:00,0.021050,0.000021,0.008221
2008-07-30 16:00:00,0.021071,0.000137,0.008340
2008-07-31 16:00:00,0.021154,0.000100,0.008328
2008-08-01 16:00:00,0.021169,0.000178,0.008452
2008-08-03 16:00:00,0.021107,0.000218,0.008420
2008-08-04 16:00:00,0.021242,0.000138,0.008473
2008-08-05 16:00:00,0.021116,0.000178,0.008584
2008-08-06 16:00:00,0.021230,0.000295,0.008728
2008-08-07 16:00:00,0.021226,0.000229,0.008786
2008-08-08 16:00:00,0.021174,0.000300,0.008735
2008-08-10 16:00:00,0.020938,0.000365,0.008878
2008-08-11 16:00:00,0.020867,0.000391,0.008780
2008-08-12 16:00:00,0.020943,0.000337,0.008854
2008-08-13 16:00:00,0.020906,0.000123,0.009054
2008-08-14 16:00:00,0.020832,0.000068,0.009195
2008-08-15 16:00:00,0.020786,-0.000004,0.009161
2008-08-17 16:00:00,0.020805,0.000066,0.009239
2008-08-18 16:00:00,0.020873,0.000165,0.009270
2008-08-19 16:00:00,0.020761,0.000066,0.009399
2008-08-20 16:00:00,0.020796,0.000105,0.009133
2008-08-21 16:00:00,0.020725,0.000116,0.009284
2008-08-22 16:00:00,0.020946,0.000202,0.009225
2008-08-24 16:00:00,0.020905,0.000262,0.009206
2008-08-25 16:00:00,0.021023,0.000235,0.009325
2008-08-26 16:00:00,0.021024,0.000147,0.009415
2008-08-27 16:00:00,0.021091,0.000126,0.009331
2008-08-28 16:00:00,0.021092,0.000011,0.009267
2008-08-29 16:00:00,0.021253,0.000091,0.009302
2008-08-31 16:00:00,0.021277,0.000133,0.009301
2008-09-01 16:00:00,0.021271,0.000109,0.009339
2008-09-02 16:00:00,0.021332,0.000220,0.009409
2008-09-03 16:00:00,0.021221,0.000148,0.009205
2008-09-04 16:00:00,0.021350,0.000244,0.009022
2008-09-05 16:00:00,0.021117,0.000302,0.009040
2008-09-07 16:00:00,0.020987,0.000347,0.009020
2008-09-08 16:00:00,0.020938,0.000283,0.008912
2008-09-09 16:00:00,0.020969,0.000370,0.008810
2008-09-10 16:00:00,0.021012,0.000602,0.008872
2008-09-11 16:00:00,0.021061,0.000628,0.008913
2008-09-12 16:00:00,0.021105,0.000571,0.008961
2008-09-14 16:00:00,0.021147,0.000577,0.008849
2008-09-15 16:00:00,0.021127,0.000612,0.008881
2008-09-16 16:00:00,0.021190,0.000649,0.008945
2008-09-17 16:00:00,0.021237,0.000478,0.008972
2008-09-18 16:00:00,0.021339,0.000505,0.008994
2008-09-19 16:00:00,0.021161,0.000394,0.009135
2008-09-21 16:00:00,0.021259,0.000437,0.009103
2008-09-22 16:00:00,0.021055,0.000321,0.008969
2008-09-23 16:00:00,0.020880,0.000262,0.009052
2008-09-24 16:00:00,0.020822,0.000418,0.008970
2008-09-25 16:00:00,0.021000,0.000378,0.009030
2008-09-26 16:00:00,0.020785,0.000384,0.009068
2008-09-28 16:00:00,0.020802,0.000422,0.008920
2008-09-29 16:00:00,0.020847,0.000366,0.008831
2008-09-30 16:00:00,0.020867,0.000498,0.008829
2008-10-01 16:00:00,0.020897,0.000332,0.008872
2008-10-02 16:00:00,0.020918,0.000417,0.008730
2008-10-03 16:00:00,0.020862,0.000443,0.008707
2008-10-05 16:00:00,0.020825,0.000236,0.008665
2008-10-06 16:00:00,0.020925,0.000372,0.008742
2008-10-07 16:00:00,0.021042,0.000291,0.008621
2008-10-08 16:00:00,0.021056,0.000228,0.008533
2008-10-09 16:00:00,0.021005,0.000421,0.008562
2008-10-10 16:00:00,0.020856,0.000459,0.008603
2008-10-12 16:00:00,0.020952,0.000428,0.008630
2008-10-13 16:00:00,0.020823,0.000498,0.008623
2008-10-14 16:00:00,0.020858,0.000362,0.008807
2008-10-15 16:00:00,0.020700,0.000319,0.008693
2008-10-16 16:00:00,0.020720,0.000406,0.008655
2008-10-17 16:00:00,0.020737,0.000301,0.008672
2008-10-19 16:00:00,0.020613,0.000133,0.008620
2008-10-20 16:00:00,0.020601,0.000163,0.008471
2008-10-21 16:00:00,0.020598,0.000277,0.008332
2008-10-22 16:00:00,0.020650,0.000392,0.008552
2008-10-23 16:00:00,0.020671,0.000416,0.008715
2008-10-24 16:00:00,0.020704,0.000471,0.008856
2008-10-26 16:00:00,0.020775,0.000561,0.008792
2008-10-27 16:00:00,0.020598,0.000628,0.008824
2008-10-28 16:00:00,0.020544,0.000544,0.008773
2008-10-29 16:00:00,0.020413,0.000756,0.008856
2008-10-30 16:00:00,0.020447,0.000781,0.008851
2008-10-31 16:00:00,0.020418,0.000830,0.008965
2008-11-02 16:00:00,0.020398,0.000804,0.008912
2008-11-03 16:00:00,0.020324,0.000663,0.008893
2008-11-04 16:00:00,0.020439,0.000651,0.008786
2008-11-05 16:00:00,0.020426,0.000787,0.009040
2008-11-06 16:00:00,0.020495,0.000746,0.009193
2008-11-07 16:00:00,0.020568,0.000874,0.009150
2008-11-09 16:00:00,0.020461,0.000689,0.009167
2008-11-10 16:00:00,0.020530,0.000587,0.009218
2008-11-11 16:00:00,0.020515,0.000519,0.009249
2008-11-12 16:00:00,0.020475,0.000544,0.009404
2008-11-13 16:00:00,0.020495,0.000464,0.009353
2008-11-14 16:00:00,0.020607,0.000434,0.009487
2008-11-16 16:00:00,0.020542,0.000449,0.009335
2008-11-17 16:00:00,0.020455,0.000439,0.009215
2008-11-18 16:00:00,0.020532,0.000412,0.009245
2008-11-19 16:00:00,0.020455,0.000432,0.009059
2008-11-20 16:00:00,0.020460,0.000513,0.009088
2008-11-21 16:00:00,0.020487,0.000518,0.008967
2008-11-23 16:00:00,0.020608,0.000546,0.008914
2008-11-24 16:00:00,0.020777,0.000727,0.008916
2008-11-25 16:00:00,0.020593,0.000886,0.008895
2008-11-26 16:00:00,0.020469,0.000766,0.008847
2008-11-27 16:00:00,0.020493,0.000850,0.008954
2008-11-28 16:00:00,0.020549,0.000838,0.008760
2008-11-30 16:00:00,0.020456,0.000940,0.008703
2008-12-01 16:00:00,0.020490,0.000971,0.008702
2008-12-02 16:00:00,0.020463,0.001112,0.008845
2008-12-03 16:00:00,0.020603,0.001104,0.008760
2008-12-04 16:00:00,0.020612,0.001103,0.008817
2008-12-05 16:00:00,0.020640,0.001048,0.008990
2008-12-07 16:00:00,0.020647,0.001094,0.008912
2008-12-08 16:00:00,0.020811,0.001131,0.009102
2008-12-09 16:00:00,0.020727,0.001118,0.009204
2008-12-10 16:00:00,0.020837,0.001080,0.009202
2008-12-11 16:00:00,0.020779,0.001018,0.009206
2008-12-12 16:00:00,0.020710,0.000952,0.009305
2008-12-14 16:00:00,0.020799,0.000960,0.009250
2008-12-15 16:00:00,0.020793,0.000900,0.009275
2008-12-16 16:00:00,0.020668,0.001056,0.009275
2008-12-17 16:00:00,0.020626,0.001156,0.009341
2008-12-18 16:00:00,0.020700,0.001080,0.009311
2008-12-19 16:00:00,0.020665,0.000912,0.009300
2008-12-21 16:00:00,0.020642,0.000816,0.009260
2008-12-22 16:00:00,0.020584,0.000945,0.009222
2008-12-23 16:00:00,0.020501,0.000931,0.009202
2008-12-24 16:00:00,0.020573,0.000846,0.009243
2008-12-25 16:00:00,0.020758,0.000759,0.009283
2008-12-26 16:00:00,0.020715,0.000616,0.009519
2008-12-28 16:00:00,0.020739,0.000532,0.009390
2008-12-29 16:00:00,0.020740,0.000372,0.009186
2008-12-30 16:00:00,0.020791,0.000255,0.009084
2008-12-31 16:00:00,0.020766,0.000194,0.008911
2009-01-01 16:00:00,0.020822,0.000070,0.008929
2009-01-02 16:00:00,0.020871,-0.000034,0.008882
2009-01-04 16:00:00,0.020770,-0.000108,0.009043
2009-01-05 16:00:00,0.020834,-0.000039,0.008805
2009-01-06 16:00:00,0.020705,-0.000224,0.008721
2009-01-07 16:00:00,0.020591,-0.000369,0.008750
2009-01-08 16:00:00,0.020581,-0.000430,0.008617
2009-01-09 16:00:00,0.020720,-0.000360,0.008698
2009-01-11 16:00:00,0.020886,-0.000489,0.008646
2009-01-12 16:00:00,0.021115,-0.000348,0.008681
2009-01-13 16:00:00,0.021238,-0.000453,0.008649
2009-01-14 16:00:00,0.021152,-0.000435,0.008629
2009-01-15 16:00:00,0.021188,-0.000495,0.008638
2009-01-16 16:00:00,0.021278,-0.000473,0.008614
2009-01-18 16:00:00,0.021135,-0.000492,0.008583
2009-01-19 16:00:00,0.021031,-0.000515,0.008545
2009-01-20 16:00:00,0.020878,-0.000513,0.008404
2009-01-21 16:00:00,0.020804,-0.000511,0.008478
2009-01-22 16:00:00,0.020798,-0.000610,0.008617
2009-01-23 16:00:00,0.020854,-0.000562,0.008819
2009-01-25 16:00:00,0.021006,-0.000703,0.008923
2009-01-26 16:00:00,0.020943,-0.000722,0.009009
2009-01-27 16:00:00,0.020854,-0.000493,0.009097
2009-01-28 16:00:00,0.020956,-0.000427,0.009176
2009-01-29 16:00:00,0.020882,-0.000310,0.009222
2009-01-30 16:00:00,0.020901,-0.000284,0.009230
2009-02-01 16:00:00,0.020895,-0.000388,0.009245
2009-02-02 16:00:00,0.020976,-0.000322,0.009131
2009-02-03 16:00:00,0.021023,-0.000252,0.009019
2009-02-04 16:00:00,0.021155,-0.000177,0.009028
2009-02-05 16:00:00,0.021212,-0.000342,0.009079
2009-02-06 16:00:00,0.021260,-0.000318,0.008933
2009-02-08 16:00:00,0.021351,-0.000246,0.009000
2009-02-09 16:00:00,0.021369,-0.000310,0.008850
2009-02-10 16:00:00,0.021364,-0.000224,0.008823
2009-02-11 16:00:00,0.021437,-0.000275,0.008929
2009-02-12 16:00:00,0.021459,-0.000113,0.008888
2009-02-13 16:00:00,0.021504,0.000007,0.008791
2009-02-15 16:00:00,0.021470,-0.000008,0.008630
2009-02-16 16:00:00,0.021528,-0.000048,0.008647
2009-02-17 16:00:00,0.021451,-0.000081,0.008429
2009-02-18 16:00:00,0.021486,-0.000140,0.008372
2009-02-19 16:00:00,0.021307,-0.000054,0.008263
2009-02-20 16:00:00,0.021401,0.000019,0.008215
2009-02-22 16:00:00,0.021271,-0.000150,0.008204
2009-02-23 16:00:00,0.021194,-0.000344,0.008260
2009-02-24 16:00:00,0.021187,-0.000406,0.008305
2009-02-25 16:00:00,0.021192,-0.000363,0.008399
2009-02-26 16:00:00,0.021102,-0.000389,0.008447
2009-02-27 16:00:00,0.021126,-0.000314,0.008580
2009-03-01 16:00:00,0.021046,-0.000208,0.008515
2009-03-02 16:00:00,0.021077,-0.000307,0.008504
2009-03-03 16:00:00,0.021232,-0.000215,0.008581
2009-03-04 16:00:00,0.021241,-0.000465,0.008473
2009-03-05 16:00:00,0.021221,-0.000473,0.008356
2009-03-06 16:00:00,0.021243,-0.000549,0.008212
2009-03-08 16:00:00,0.021341,-0.000441,0.008189
2009-03-09 16:00:00,0.021186,-0.000405,0.008102
2009-03-10 16:00:00,0.021138,-0.000456,0.007957
2009-03-11 16:00:00,0.021016,-0.000472,0.007903
2009-03-12 16:00:00,0.021042,-0.000499,0.007846
2009-03-13 16:00:00,0.020910,-0.000713,0.007795
2009-03-15 16:00:00,0.020867,-0.000644,0.007760
2009-03-16 16:00:00,0.020850,-0.000612,0.007623
2009-03-17 16:00:00,0.020780,-0.000694,0.007571
2009-03-18 16:00:00,0.020907,-0.000716,0.007551
2009-03-19 16:00:00,0.020959,-0.000700,0.007514
2009-03-20 16:00:00,0.020992,-0.000835,0.007456
2009-03-22 16:00:00,0.020903,-0.000917,0.007321
2009-03-23 16:00:00,0.020953,-0.000888,0.007278
2009-03-24 16:00:00,0.021003,-0.000790,0.007288
2009-03-25 16:00:00,0.021005,-0.000771,0.007468
2009-03-26 16:00:00,0.021047,-0.000715,0.007427
2009-03-27 16:00:00,0.021084,-0.000615,0.007355
2009-03-29 16:00:00,0.020987,-0.000670,0.007441
2009-03-30 16:00:00,0.020937,-0.000475,0.007465
2009-03-31 16:00:00,0.020890,-0.000555,0.007446
2009-04-01 16:00:00,0.021035,-0.000564,0.007348
2009-04-02 16:00:00,0.021152,-0.000640,0.007563
2009-04-03 16:00:00,0.021197,-0.000623,0.007684
2009-04-05 16:00:00,0.021210,-0.000660,0.007666
2009-04-06 16:00:00,0.021182,-0.000622,0.007629
2009-04-07 16:00:00,0.021054,-0.000670,0.007578
2009-04-08 16:00:00,0.021099,-0.000654,0.007601
2009-04-09 16:00:00,0.021017,-0.000735,0.007376
2009-04-10 16:00:00,0.021136,-0.000741,0.007456
2009-04-12 16:00:00,0.021204,-0.000775,0.007327
2009-04-13 16:00:00,0.021323,-0.000802,0.007421
2009-04-14 16:00:00,0.021405,-0.000818,0.007381
2009-04-15 16:00:00,0.021264,-0.000728,0.007398
2009-04-16 16:00:00,0.021294,-0.000874,0.007427
2009-04-17 16:00:00,0.021257,-0.000935,0.007305
2009-04-19 16:00:00,0.021244,-0.000955,0.007244
2009-04-20 16:00:00,0.021331,-0.001113,0.007128
2009-04-21 16:00:00,0.021346,-0.001165,0.006987
2009-04-22 16:00:00,0.021514,-0.001096,0.006919
2009-04-23 16:00:00,0.021228,-0.001175,0.006917
2009-04-24 16:00:00,0.021462,-0.001172,0.006896
2009-04-26 16:00:00,0.021286,-0.001231,0.006912
2009-04-27 16:00:00,0.021348,-0.001092,0.007008
2009-04-28 16:00:00,0.021327,-0.001218,0.007161
2009-04-29 16:00:00,0.021493,-0.001332,0.007291
2009-04-30 16:00:00,0.021580,-0.001461,0.007245
2009-05-01 16:00:00,0.021615,-0.001610,0.007169
2009-05-03 16:00:00,0.021641,-0.001605,0.007002
2009-05-04 16:00:00,0.021580,-0.001499,0.007050
2009-05-05 16:00:00,0.021609,-0.001446,0.007026
2009-05-06 16:00:00,0.021570,-0.001221,0.006874
2009-05-07 16:00:00,0.021562,-0.000936,0.006996
2009-05-08 16:00:00,0.021440,-0.000952,0.007091
2009-05-10 16:00:00,0.021458,-0.001037,0.007139
2009-05-11 16:00:00,0.021281,-0.000932,0.007094
2009-05-12 16:00:00,0.021172,-0.001076,0.007081
2009-05-13 16:00:00,0.021160,-0.001091,0.007102
2009-05-14 16:00:00,0.021095,-0.001112,0.007035
2009-05-15 16:00:00,0.021142,-0.001157,0.006885
2009-05-17 16:00:00,0.021004,-0.001158,0.006952
2009-05-18 16:00:00,0.021053,-0.001174,0.006834
2009-05-19 16:00:00,0.021095,-0.001256,0.006866
2009-05-20 16:00:00,0.020807,-0.001254,0.006822
2009-05-21 16:00:00,0.020675,-0.001199,0.006751
2009-05-22 16:00:00,0.020464,-0.001152,0.006857
2009-05-24 16:00:00,0.020542,-0.001121,0.006833
2009-05-25 16:00:00,0.020537,-0.000978,0.006802
2009-05-26 16:00:00,0.020387,-0.001015,0.006670
2009-05-27 16:00:00,0.020466,-0.001157,0.006688
2009-05-28 16:00:00,0.020452,-0.001173,0.006800
2009-05-29 16:00:00,0.020326,-0.001175,0.006746
2009-05-31 16:00:00,0.020458,-0.001124,0.006629
2009-06-01 16:00:00,0.020517,-0.001032,0.006508
2009-06-02 16:00:00,0.020463,-0.001215,0.006462
2009-06-03 16:00:00,0.020165,-0.001125,0.006410
2009-06-04 16:00:00,0.020110,-0.001024,0.006423
2009-06-05 16:00:00,0.020331,-0.001163,0.006497
2009-06-07 16:00:00,0.020214,-0.001151,0.006700
2009-06-08 16:00:00,0.020371,-0.001173,0.006517
2009-06-09 16:00:00,0.020315,-0.001178,0.006515
2009-06-10 16:00:00,0.020475,-0.001053,0.006541
2009-06-11 16:00:00,0.020375,-0.001219,0.006342
2009-06-12 16:00:00,0.020478,-0.001363,0.006465
2009-06-14 16:00:00,0.020400,-0.001426,0.006427
2009-06-15 16:00:00,0.020417,-0.001418,0.006364
2009-06-16 16:00:00,0.020491,-0.001575,0.006434
2009-06-17 16:00:00,0.020586,-0.001553,0.006587
2009-06-18 16:00:00,0.020474,-0.001498,0.006563
2009-06-19 16:00:00,0.020526,-0.001528,0.006463
2009-06-21 16:00:00,0.020539,-0.001558,0.006285
2009-06-22 16:00:00,0.020463,-0.001414,0.006295
2009-06-23 16:00:00,0.020231,-0.001309,0.006301
2009-06-24 16:00:00,0.020159,-0.001222,0.006213
2009-06-25 16:00:00,0.020096,-0.001169,0.006268
2009-06-26 16:00:00,0.019992,-0.001046,0.006614
2009-06-28 16:00:00,0.019908,-0.000980,0.006504
2009-06-29 16:00:00,0.019854,-0.000850,0.006469
2009-06-30 16:00:00,0.019900,-0.000862,0.006549
2009-07-01 16:00:00,0.019778,-0.000873,0.006464
2009-07-02 16:00:00,0.019856,-0.000777,0.006457
2009-07-03 16:00:00,0.019812,-0.000811,0.006356
2009-07-05 16:00:00,0.019805,-0.000642,0.006447
2009-07-06 16:00:00,0.019686,-0.000675,0.006434
2009-07-07 16:00:00,0.019713,-0.000482,0.006570
2009-07-08 16:00:00,0.019688,-0.000427,0.006612
2009-07-09 16:00:00,0.019605,-0.000406,0.006755
2009-07-10 16:00:00,0.019646,-0.000479,0.006580
2009-07-12 16:00:00,0.019791,-0.000487,0.006437
2009-07-13 16:00:00,0.019627,-0.000559,0.006387
2009-07-14 16:00:00,0.019776,-0.000592,0.006400
2009-07-15 16:00:00,0.019816,-0.000602,0.006216
2009-07-16 16:00:00,0.019761,-0.000604,0.006339
2009-07-17 16:00:00,0.019784,-0.000600,0.006380
2009-07-19 16:00:00,0.019827,-0.000544,0.006324
2009-07-20 16:00:00,0.019673,-0.000471,0.006359
2009-07-21 16:00:00,0.019712,-0.000630,0.006333
2009-07-22 16:00:00,0.019817,-0.000516,0.006310
2009-07-23 16:00:00,0.019761,-0.000541,0.006510
2009-07-24 16:00:00,0.019761,-0.000527,0.006598
2009-07-26 16:00:00,0.019709,-0.000470,0.006773
2009-07-27 16:00:00,0.019504,-0.000537,0.006811
2009-07-28 16:00:00,0.019480,-0.000372,0.006903
2009-07-29 16:00:00,0.019566,-0.000313,0.006875
2009-07-30 16:00:00,0.019682,-0.000352,0.006760
2009-07-31 16:00:00,0.019685,-0.000355,0.006884
2009-08-02 16:00:00,0.019719,-0.000386,0.006893
2009-08-03 16:00:00,0.019779,-0.000651,0.006810
2009-08-04 16:00:00,0.019764,-0.000545,0.006647
2009-08-05 16:00:00,0.019692,-0.000478,0.006733
2009-08-06 16:00:00,0.019637,-0.000448,0.006767
2009-08-07 16:00:00,0.019635,-0.000576,0.006629
2009-08-09 16:00:00,0.019671,-0.000449,0.006579
2009-08-10 16:00:00,0.019715,-0.000493,0.006622
2009-08-11 16:00:00,0.019602,-0.000588,0.006434
2009-08-12 16:00:00,0.019728,-0.000521,0.006371
2009-08-13 16:00:00,0.019837,-0.000576,0.006434
2009-08-14 16:00:00,0.019842,-0.000569,0.006254
2009-08-16 16:00:00,0.019817,-0.000645,0.006227
2009-08-17 16:00:00,0.019935,-0.000485,0.006170
2009-08-18 16:00:00,0.019890,-0.000516,0.006189
2009-08-19 16:00:00,0.019837,-0.000362,0.006155
2009-08-20 16:00:00,0.019883,-0.000321,0.006373
2009-08-21 16:00:00,0.019756,-0.000075,0.006269
2009-08-23 16:00:00,0.019645,0.000030,0.006217
2009-08-24 16:00:00,0.019759,-0.000055,0.006098
2009-08-25 16:00:00,0.019747,-0.000096,0.006076
2009-08-26 16:00:00,0.019768,-0.000275,0.005930
2009-08-27 16:00:00,0.019735,-0.000032,0.005915
2009-08-28 16:00:00,0.019738,-0.000157,0.005814
2009-08-30 16:00:00,0.019699,-0.000187,0.005733
2009-08-31 16:00:00,0.019551,-0.000180,0.005734
2009-09-01 16:00:00,0.019531,-0.000147,0.005668
2009-09-02 16:00:00,0.019643,-0.000230,0.005720
2009-09-03 16:00:00,0.019591,-0.000222,0.005668
2009-09-04 16:00:00,0.019546,-0.000452,0.005643
2009-09-06 16:00:00,0.019572,-0.000391,0.005688
2009-09-07 16:00:00,0.019574,-0.000382,0.005750
2009-09-08 16:00:00,0.019419,-0.000377,0.005855
2009-09-09 16:00:00,0.019563,-0.000355,0.006077
2009-09-10 16:00:00,0.019437,-0.000457,0.006090
2009-09-11 16:00:00,0.019511,-0.000352,0.006065
2009-09-13 16:00:00,0.019629,-0.000411,0.006127
2009-09-14 16:00:00,0.019498,-0.000386,0.006210
2009-09-15 16:00:00,0.019461,-0.000405,0.006459
2009-09-16 16:00:00,0.019464,-0.000308,0.006242
2009-09-17 16:00:00,0.019372,-0.000391,0.006353
2009-09-18 16:00:00,0.019408,-0.000512,0.006334
2009-09-20 16:00:00,0.019358,-0.000512,0.006525
2009-09-21 16:00:00,0.019330,-0.000550,0.006466
2009-09-22 16:00:00,0.019416,-0.000554,0.006349
2009-09-23 16:00:00,0.019323,-0.000518,0.006408
2009-09-24 16:00:00,0.019301,-0.000695,0.006412
2009-09-25 16:00:00,0.019249,-0.000659,0.006344
2009-09-27 16:00:00,0.019381,-0.000872,0.006283
2009-09-28 16:00:00,0.019545,-0.000860,0.006429
2009-09-29 16:00:00,0.019558,-0.000853,0.006452
2009-09-30 16:00:00,0.019453,-0.000918,0.006435
2009-10-01 16:00:00,0.019359,-0.000813,0.006384
2009-10-02 16:00:00,0.019369,-0.000834,0.006348
2009-10-04 16:00:00,0.019243,-0.000750,0.006401
2009-10-05 16:00:00,0.019129,-0.000752,0.006257
2009-10-06 16:00:00,0.019103,-0.000683,0.006317
2009-10-07 16:00:00,0.019077,-0.000620,0.006204
2009-10-08 16:00:00,0.019148,-0.000498,0.006196
2009-10-09 16:00:00,0.019154,-0.000420,0.006276
2009-10-11 16:00:00,0.019279,-0.000379,0.006186
2009-10-12 16:00:00,0.019271,-0.000184,0.006092
2009-10-13 16:00:00,0.019247,-0.000181,0.005999
2009-10-14 16:00:00,0.019276,-0.000350,0.006010
2009-10-15 16:00:00,0.019386,-0.000586,0.006075
2009-10-16 16:00:00,0.019522,-0.000482,0.006161
2009-10-18 16:00:00,0.019698,-0.000473,0.006209
2009-10-19 16:00:00,0.019658,-0.000654,0.006171
2009-10-20 16:00:00,0.019754,-0.000695,0.006251
2009-10-21 16:00:00,0.019696,-0.000820,0.006124
2009-10-22 16:00:00,0.019639,-0.000750,0.006269
2009-10-23 16:00:00,0.019638,-0.000621,0.006081
2009-10-25 16:00:00,0.019539,-0.000490,0.006112
2009-10-26 16:00:00,0.019660,-0.000487,0.006130
2009-10-27 16:00:00,0.019594,-0.000605,0.006195
2009-10-28 16:00:00,0.019606,-0.000645,0.006146
2009-10-29 16:00:00,0.019741,-0.000610,0.006246
2009-10-30 16:00:00,0.019989,-0.000675,0.006304
2009-11-01 16:00:00,0.020071,-0.000576,0.006253
2009-11-02 16:00:00,0.020136,-0.000645,0.006056
2009-11-03 16:00:00,0.020155,-0.000503,0.006042
2009-11-04 16:00:00,0.020173,-0.000523,0.005978
2009-11-05 16:00:00,0.020001,-0.000487,0.005869
2009-11-06 16:00:00,0.020031,-0.000528,0.005821
2009-11-08 16:00:00,0.020100,-0.000437,0.005999
2009-11-09 16:00:00,0.020227,-0.000595,0.005899
2009-11-10 16:00:00,0.020115,-0.000688,0.005813
2009-11-11 16:00:00,0.020216,-0.000640,0.005720
2009-11-12 16:00:00,0.020337,-0.000639,0.005707
2009-11-13 16:00:00,0.020360,-0.000662,0.005667
2009-11-15 16:00:00,0.020350,-0.000645,0.005600
2009-11-16 16:00:00,0.020383,-0.000640,0.005609
2009-11-17 16:00:00,0.020522,-0.000618,0.005517
2009-11-18 16:00:00,0.020523,-0.000444,0.005570
2009-11-19 16:00:00,0.020514,-0.000368,0.005537
2009-11-20 16:00:00,0.020438,-0.000440,0.005535
2009-11-22 16:00:00,0.020398,-0.000595,0.005544
2009-11-23 16:00:00,0.020375,-0.000614,0.005507
2009-11-24 16:00:00,0.020509,-0.000608,0.005585
2009-11-25 16:00:00,0.020493,-0.000566,0.005587
2009-11-26 16:00:00,0.020612,-0.000489,0.005632
2009-11-27 16:00:00,0.020551,-0.000459,0.005827
2009-11-29 16:00:00,0.020538,-0.000556,0.005935
2009-11-30 16:00:00,0.020577,-0.000556,0.005987
2009-12-01 16:00:00,0.020829,-0.000494,0.005933
2009-12-02 16:00:00,0.020855,-0.000373,0.006023
2009-12-03 16:00:00,0.020963,-0.000290,0.006003
2009-12-04 16:00:00,0.020978,-0.000264,0.006059
2009-12-06 16:00:00,0.021113,-0.000283,0.005962
2009-12-07 16:00:00,0.021251,-0.000294,0.006078
2009-12-08 16:00:00,0.021207,-0.000359,0.006014
2009-12-09 16:00:00,0.021113,-0.000572,0.005933
2009-12-10 16:00:00,0.021103,-0.000730,0.005944
2009-12-11 16:00:00,0.020928,-0.000732,0.005998
2009-12-13 16:00:00,0.021034,-0.000576,0.006043
2009-12-14 16:00:00,0.021087,-0.000487,0.006074
2009-12-15 16:00:00,0.021033,-0.000516,0.006024
2009-12-16 16:00:00,0.021149,-0.000415,0.006066
2009-12-17 16:00:00,0.021219,-0.000379,0.006103
2009-12-18 16:00:00,0.021094,-0.000352,0.006095
2009-12-20 16:00:00,0.021088,-0.000344,0.006270
2009-12-21 16:00:00,0.021159,-0.000327,0.006398
2009-12-22 16:00:00,0.021019,-0.000313,0.006344
2009-12-23 16:00:00,0.021049,-0.000242,0.006386
2009-12-24 16:00:00,0.021147,-0.000148,0.006367
2009-12-25 16:00:00,0.021277,-0.000097,0.006331
2009-12-27 16:00:00,0.021340,-0.000129,0.006185
2009-12-28 16:00:00,0.021408,-0.000271,0.006051
2009-12-29 16:00:00,0.021522,-0.000299,0.006074
2009-12-30 16:00:00,0.021328,-0.000229,0.006125
2009-12-31 16:00:00,0.021356,-0.000252,0.006208
2010-01-01 16:00:00,0.021507,-0.000095,0.006180
2010-01-03 16:00:00,0.021454,-0.000241,0.006312
2010-01-04 16:00:00,0.021461,-0.000254,0.006134
2010-01-05 16:00:00,0.021510,-0.000221,0.006080
2010-01-06 16:00:00,0.021687,-0.000143,0.006086
2010-01-07 16:00:00,0.021700,-0.000251,0.006159
2010-01-08 16:00:00,0.021562,-0.000300,0.006100
2010-01-10 16:00:00,0.021654,-0.000227,0.006183
2010-01-11 16:00:00,0.021851,-0.000145,0.006102
2010-01-12 16:00:00,0.021889,-0.000156,0.006074
2010-01-13 16:00:00,0.021798,-0.000130,0.006145
2010-01-14 16:00:00,0.021736,-0.000158,0.006086
2010-01-15 16:00:00,0.021589,-0.000174,0.006092
2010-01-17 16:00:00,0.021508,-0.000125,0.006068
2010-01-18 16:00:00,0.021464,-0.000160,0.006106
2010-01-19 16:00:00,0.021369,0.000029,0.006154
2010-01-20 16:00:00,0.021365,-0.000034,0.006235
2010-01-21 16:00:00,0.021493,-0.000180,0.006295
2010-01-22 16:00:00,0.021417,0.000049,0.006075
2010-01-24 16:00:00,0.021510,-0.000027,0.006096
2010-01-25 16:00:00,0.021599,-0.000189,0.006093
2010-01-26 16:00:00,0.021750,-0.000320,0.006094
2010-01-27 16:00:00,0.021633,-0.000690,0.006128
2010-01-28 16:00:00,0.021627,-0.000651,0.006221
2010-01-29 16:00:00,0.021520,-0.000652,0.006223
2010-01-31 16:00:00,0.021427,-0.000650,0.006161
2010-02-01 16:00:00,0.021313,-0.000598,0.006128
2010-02-02 16:00:00,0.021399,-0.000611,0.006345
2010-02-03 16:00:00,0.021322,-0.000647,0.006344
2010-02-04 16:00:00,0.021401,-0.000539,0.006482
2010-02-05 16:00:00,0.021364,-0.000525,0.006587
2010-02-07 16:00:00,0.021206,-0.000724,0.006604
2010-02-08 16:00:00,0.021176,-0.000709,0.006465
2010-02-09 16:00:00,0.021182,-0.000825,0.006373
2010-02-10 16:00:00,0.021223,-0.000811,0.006261
2010-02-11 16:00:00,0.021286,-0.000806,0.006278
